base_id,split,modality,filename,tcir_vmax_proxy_kt,embed_00,embed_01,embed_02,embed_03,embed_04,embed_05,embed_06,embed_07,embed_08,embed_09,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31
53,train,raw,53.jpg,33.23546475128512,0.0,2.0354182720184326,0.6192821860313416,0.0,0.7784066200256348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1116632223129272,0.0,0.0,0.0,0.0
55,train,raw,55(2).jpg,24.00671535646063,0.0,1.740288257598877,1.196107268333435,0.0,1.4009068012237549,0.0,0.0,1.0355274677276611,0.0,0.0,0.0,0.0,0.6352659463882446,1.2389981746673584,0.0,0.0,1.4319580793380737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6602107286453247,0.0,0.0,0.0,0.0
55,train,raw,55.JPEG,45.15046871924375,0.0,1.0569653511047363,0.09787733852863312,0.0,0.6295356750488281,0.0,0.0,0.0,0.0,0.670383870601654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1994183212518692,0.0,0.0,0.0,0.0,0.0,0.0
56,train,raw,56.jpg,38.53518055364242,0.0,1.0612173080444336,0.3205268979072571,0.0,0.9201540350914001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07715079188346863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6761634349822998,0.0,0.0,0.0,0.0
57,train,raw,57(1).jpg,34.672770824754025,0.0,1.1119860410690308,0.49628591537475586,0.0,2.205723285675049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2956348657608032,0.0,0.0,0.4352588653564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21335281431674957,0.0,0.0,0.0,0.0
57,train,raw,57(2).jpg,21.324501376609305,0.0,2.4190237522125244,1.1484932899475098,0.0,1.6689010858535767,0.0,0.0,0.9196856617927551,0.0,0.0,0.0,0.0,1.0166256427764893,1.1237033605575562,0.0,0.0,1.1742404699325562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5489978790283203,0.0,0.0,0.0,0.0
57,train,raw,57.jpg,31.826213632069198,0.0,2.2323644161224365,0.7560945749282837,0.0,1.3742619752883911,0.0,0.0,0.1771373152732849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3635811507701874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8294240236282349,0.0,0.0,0.0,0.0
58,train,raw,58(1).jpg,35.1250511615475,0.0,1.337303638458252,0.24136240780353546,0.0,1.3041846752166748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6995841264724731,0.4272334575653076,0.0,0.0,0.11540134251117706,0.3850727081298828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23938407003879547,0.0,0.0,0.0,0.0
58,train,raw,58.jpg,48.2455234718491,0.0,0.9298213124275208,0.0,0.0,0.5717340111732483,0.0,0.0,0.0,0.0,0.9522019624710083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5472851395606995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47613927721977234,0.0,0.0,0.0,0.0,0.0,0.0
59,train,raw,59(1).jpg,34.200465214941346,0.0,1.4256579875946045,0.6807406544685364,0.0,1.674310564994812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5448657274246216,0.0,0.0,0.5443757772445679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5931316614151001,0.0,0.0,0.0,0.0
59,train,raw,59(2).jpg,31.116399768700603,0.0,1.6675012111663818,0.28113847970962524,0.0,1.347798466682434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7263748645782471,0.0,0.0,0.6895931959152222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1265945434570312,0.0,0.0,0.0,0.0
59,train,raw,59.jpg,40.698514368942995,0.0,1.5465970039367676,0.20167912542819977,0.0,0.4999207854270935,0.0,0.0,0.0,0.0,0.3765281140804291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29383382201194763,0.0,0.0,0.0,0.0
59,train,raw,59_LUBAN 2.jpg,39.133204669519955,0.0,1.4844743013381958,0.5877965092658997,0.0,0.8776887655258179,0.0,0.0,0.0,0.0,0.10869442671537399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006366193294525,0.0,0.0,0.0,0.0
59,train,raw,59_LUBAN.jpg,39.17299167994378,0.0,1.4711759090423584,0.5877090096473694,0.0,0.8899049758911133,0.0,0.0,0.0,0.0,0.10257857292890549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292653352022171,0.0,0.0,0.0,0.0
60,train,raw,60(1).jpg,32.85192343036465,0.0,1.0435116291046143,0.512262761592865,0.0,1.5991616249084473,0.0,0.0,0.010920822620391846,0.0,0.0,0.0,0.0,0.0,1.1910604238510132,0.0,0.0,0.685413122177124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9346546530723572,0.0,0.0,0.0,0.0
60,train,raw,60(2).jpg,25.748584475007306,0.0,1.9826576709747314,1.0394750833511353,0.0,1.3014237880706787,0.0,0.0,0.7221209406852722,0.0,0.0,0.0,0.0,0.0,0.9707858562469482,0.0,0.0,0.8513112664222717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7348583936691284,0.0,0.0,0.0,0.0
60,train,raw,60.jpg,43.800372332067695,0.0,0.9256742596626282,0.2596568465232849,0.0,0.9626325368881226,0.0,0.0,0.0,0.0,0.31947797536849976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2212613970041275,0.0,0.0,0.0,0.0,0.0,0.0
61,train,raw,61(1).jpg,38.82601828620716,0.0,2.168419599533081,0.0,0.0,0.40836215019226074,0.0,0.0,0.2078534960746765,0.0,0.13105346262454987,0.0,0.0,0.0,0.0,0.0,0.0,0.015117418020963669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010442245751619339,0.0,0.0,0.0,0.0
61,train,raw,61(2).jpg,40.12865680220409,0.0,1.7658591270446777,0.0,0.0,0.7329633235931396,0.0,0.0,0.0,0.0,0.21378831565380096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01442762091755867,0.0,0.0,0.0,0.0
61,train,raw,61.jpg,44.44318977662385,0.0,1.575211763381958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7998231053352356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004089014604687691,0.0,0.0,0.0,0.0,0.0,0.0
62,train,raw,62.jpg,52.02123298801875,0.0,1.0216549634933472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5515320301055908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5316542387008667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8059918880462646,0.0,0.0,0.0,0.0,0.0,0.0
63,train,raw,63(1).jpg,33.344053442402355,0.0,1.2858359813690186,0.1061425656080246,0.0,1.0883797407150269,0.0,0.0,0.3544701337814331,0.0,0.25556227564811707,0.0,0.0,0.0,1.2188611030578613,0.0,0.0,0.6015599966049194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0060889720916748,0.0,0.0,0.0,0.0
63,train,raw,63(2).jpg,23.026596361065117,0.0,1.8728046417236328,0.9492809176445007,0.0,1.5180268287658691,0.0,0.0,1.2908315658569336,0.0,0.0,0.0,0.0,0.20963206887245178,1.6701724529266357,0.0,0.0,1.500439167022705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6369867324829102,0.0,0.0,0.0,0.0
63,train,raw,63.jpg,37.29995908333461,0.0,0.9334105253219604,0.0,0.0,1.8203974962234497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5134170055389404,0.0,0.0,0.48724275827407837,0.40148136019706726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,train,raw,64(1).jpg,35.848409210345494,0.0,1.7357733249664307,0.256342351436615,0.0,1.042962670326233,0.0,0.0,0.13931208848953247,0.0,0.01228737086057663,0.0,0.0,0.0,0.0,0.0,0.0,0.21341682970523834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5913499593734741,0.0,0.0,0.0,0.0
64,train,raw,64(2).jpg,42.10245099633528,0.0,0.7109357118606567,0.5917530655860901,0.0,0.20669089257717133,0.0,0.0,0.0,0.0,0.6162036657333374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09103431552648544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006731973960995674,0.0,1.013710379600525,0.0,0.0,0.0,0.0
64,train,raw,64.jpg,30.361244044869295,0.0,1.2101311683654785,0.8899015784263611,0.0,1.9087144136428833,0.0,0.0,0.17284893989562988,0.0,0.0,0.0,0.0,0.0,1.2818022966384888,0.0,0.0,0.871747612953186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057708740234375,0.0,0.0,0.0,0.0
65,train,raw,65(2).jpg,36.43070273945705,0.0,1.9728119373321533,0.29612356424331665,0.0,0.09723947942256927,0.0,0.0,0.25328153371810913,0.0,0.046697311103343964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7729924917221069,0.0,0.0,0.0,0.0
65,train,raw,65(3).jpg,26.91221525090259,0.0,1.8668837547302246,0.9749060869216919,0.0,1.451701283454895,0.0,0.0,0.8890832662582397,0.0,0.0,0.0,0.0,0.0,0.4462991952896118,0.0,0.0,0.8355790376663208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6979656219482422,0.0,0.0,0.0,0.0
65,train,raw,65.jpg,27.72622440058251,0.0,2.4408793449401855,1.1310755014419556,0.0,1.6675833463668823,0.0,0.0,0.6214749217033386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5268493890762329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2649726867675781,0.0,0.0,0.0,0.0
74,train,raw,74(1).jpg,25.04488429452806,0.0,2.674584150314331,0.685626208782196,0.0,1.4081963300704956,0.0,0.0,1.244323492050171,0.0,0.0,0.0,0.0,0.0,0.7672459483146667,0.0,0.0,1.182199239730835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1560561656951904,0.0,0.0,0.0,0.0
74,train,raw,74(2).jpg,21.486053000457105,0.0,2.2608420848846436,1.2370426654815674,0.0,2.044999122619629,0.0,0.0,0.9798594117164612,0.0,0.0,0.0,0.0,0.0,1.3543065786361694,0.0,0.0,1.3173243999481201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.732618808746338,0.0,0.0,0.0,0.0
74,train,raw,74.jpg,42.34744469145187,0.0,1.422716736793518,0.28398585319519043,0.0,0.9128149747848511,0.0,0.0,0.0,0.0,0.6051856279373169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,train,raw,85(1).jpg,43.81985765752478,0.0,1.4416708946228027,0.025398805737495422,0.0,0.4874659776687622,0.0,0.0,0.0,0.0,0.7774890065193176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00408359058201313,0.0,0.0,0.0,0.0,0.0,0.0
85,train,raw,85(2).jpg,46.14988547484623,0.0,1.3075602054595947,0.0,0.0,0.020914273336529732,0.0,0.0,0.0,0.0,0.8262147307395935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042588021606206894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21483559906482697,0.0,0.0,0.0,0.0,0.0,0.0
85,train,raw,85.jpg,26.53180888784675,0.0,2.54011607170105,0.8293108940124512,0.0,1.7353805303573608,0.0,0.0,0.44758036732673645,0.0,0.0,0.0,0.0,0.0,0.5704270005226135,0.0,0.0,0.874274492263794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1225602626800537,0.0,0.0,0.0,0.0
86,train,raw,86(1).jpg,43.001613911145455,0.0,1.0767539739608765,0.0,0.0,0.0021365154534578323,0.0,0.0,0.0,0.0,0.5128361582756042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23378446698188782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5938265323638916,0.0,0.0,0.0,0.0
86,train,raw,86(2).jpg,27.343546652392547,0.0,2.2890384197235107,1.0619988441467285,0.0,2.0991294384002686,0.0,0.0,0.33090120553970337,0.0,0.0,0.0,0.0,0.0,0.27123332023620605,0.0,0.0,0.5779002904891968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2068088054656982,0.0,0.0,0.0,0.0
86,train,raw,86.jpg,40.61441474627105,0.0,1.6301910877227783,0.19013018906116486,0.0,0.42855459451675415,0.0,0.0,0.0,0.0,0.34464511275291443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2536563575267792,0.0,0.0,0.0,0.0
87,train,raw,87.jpg,32.6912868845792,0.0,1.0289454460144043,0.5119757652282715,0.0,2.101900815963745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4139156341552734,0.0,0.0,0.4447900652885437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7167431116104126,0.0,0.0,0.0,0.0
94,train,raw,94.jpg,29.83744855481666,0.0,2.2323365211486816,0.8157246708869934,0.0,1.3991435766220093,0.0,0.0,0.4265393614768982,0.0,0.0,0.0,0.0,0.0,0.4557012915611267,0.0,0.0,0.7340850830078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9019442200660706,0.0,0.0,0.0,0.0
102,train,raw,102.jpg,24.83299650987351,0.0,2.9994003772735596,0.9577260613441467,0.0,1.4983752965927124,0.0,0.0,0.788598358631134,0.0,0.0,0.0,0.0,0.0,0.24427051842212677,0.0,0.0,0.9181348085403442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753504514694214,0.0,0.0,0.0,0.0
106,train,raw,106.jpg,30.78821466159684,0.0,1.9959863424301147,0.7446824908256531,0.0,1.1346200704574585,0.0,0.0,0.35554900765419006,0.0,0.0,0.0,0.0,0.5860820412635803,0.0,0.0,0.0,0.26477697491645813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1166971921920776,0.0,0.0,0.0,0.0
27,val,raw,27.jpg,42.11140433985338,0.0,1.1843342781066895,0.0,0.0,0.5845794677734375,0.0,0.0,0.0,0.0,0.18388496339321136,0.0,0.0,0.0,0.12279786169528961,0.0,0.0,0.2220684289932251,0.01294180378317833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,val,raw,31.jpg,50.4326930963028,0.0,0.913529098033905,0.0,0.0,0.332530677318573,0.0,0.0,0.0,0.0,1.189818024635315,0.0,0.0,0.0,0.02088262140750885,0.0,0.0,0.0,0.7997287511825562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6585547924041748,0.0,0.0,0.0,0.0,0.0,0.0
41,val,raw,41.jpg,28.73709894646379,0.0,2.2758543491363525,1.3880566358566284,0.0,0.7815486192703247,0.0,0.0,0.7464069724082947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24240608513355255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6430270671844482,0.0,0.0,0.0,0.0
42,val,raw,42(3).jpg,46.98887149138507,0.0,0.9334481358528137,0.29059410095214844,0.0,0.427486777305603,0.0,0.0,0.0,0.0,0.7197632789611816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4860886335372925,0.0,0.0,0.0,0.0,0.0,0.0
42,val,raw,42.jpg,23.071172508927816,0.0,3.0860283374786377,0.8832640051841736,0.0,1.235827088356018,0.0,0.0,1.2776398658752441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9873926639556885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6992921829223633,0.0,0.0,0.0,0.0
51,val,raw,51(1).jpg,46.74612900848096,0.0,0.29878875613212585,0.0,0.0,2.0546722412109375,0.0,0.0,0.0,0.0,0.9211187958717346,0.0,0.0,0.0,1.4231849908828735,0.0,0.0,0.0,1.1342731714248657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571169018745422,0.0,0.0,0.0,0.0,0.0,0.0
51,val,raw,51.jpg,32.293294884388956,0.0,2.577073574066162,0.5550965666770935,0.0,0.16526342928409576,0.0,0.0,0.7041029334068298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4722360372543335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8761376142501831,0.0,0.0,0.0,0.0
54,val,raw,54 2.jpg,40.360228207843306,0.0,1.5685844421386719,0.0,0.0,0.4226377308368683,0.0,0.0,0.2901797890663147,0.0,0.4015812277793884,0.0,0.0,0.0,0.0,0.0,0.0,0.34153687953948975,0.001070763566531241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2551058828830719,0.0,0.0,0.0,0.0
54,val,raw,54.jpg,40.09316877014447,0.0,1.5709397792816162,0.0,0.0,0.45931175351142883,0.0,0.0,0.29493337869644165,0.0,0.3680359423160553,0.0,0.0,0.0,0.0,0.0,0.0,0.3385316729545593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26966312527656555,0.0,0.0,0.0,0.0
67,val,raw,67 2.jpg,53.733327732651205,0.0,0.8311682939529419,0.0,0.0,0.2198898047208786,0.0,0.0,0.0,0.0,1.7668838500976562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6826416254043579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987454414367676,0.0,0.0,0.0,0.0,0.0,0.0
67,val,raw,67(1).jpg,38.79275185079422,0.0,0.844083309173584,0.07379467785358429,0.0,1.3059132099151611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3533239960670471,0.0,0.0,0.0,0.142568439245224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5404806733131409,0.0,0.0,0.0,0.0
67,val,raw,67.jpg,53.75619824604344,0.0,0.8312957882881165,0.0,0.0,0.2178116887807846,0.0,0.0,0.0,0.0,1.7699960470199585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6827682852745056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0017257928848267,0.0,0.0,0.0,0.0,0.0,0.0
70,val,raw,70.jpg,37.64186606926262,0.0,1.7323837280273438,0.9349639415740967,0.0,1.000178575515747,0.0,0.0,0.0,0.0,0.3341405689716339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5163743495941162,0.0,0.0,0.0,0.0
73,val,raw,73.jpg,21.072884095818154,0.0,2.8517420291900635,1.020883321762085,0.0,1.6212539672851562,0.0,0.0,1.398561716079712,0.0,0.0,0.0,0.0,0.0,0.6911300420761108,0.0,0.0,1.2758126258850098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7449170351028442,0.0,0.0,0.0,0.0
75,val,raw,75.jpg,21.451654306165892,0.0,2.2053956985473633,1.0402685403823853,0.0,1.6883007287979126,0.0,0.0,1.2459518909454346,0.0,0.0,0.0,0.0,0.13697081804275513,1.447145700454712,0.0,0.0,1.5538091659545898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7435078620910645,0.0,0.0,0.0,0.0
77,val,raw,77(1).jpg,25.164105402981363,0.0,2.363398790359497,1.0041600465774536,0.0,1.7213890552520752,0.0,0.0,0.7610451579093933,0.0,0.0,0.0,0.0,0.11241379380226135,0.8193632960319519,0.0,0.0,0.9495705962181091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3296207189559937,0.0,0.0,0.0,0.0
77,val,raw,77.jpg,19.82758818260254,0.0,2.886413812637329,0.8859410285949707,0.0,1.4965063333511353,0.0,0.0,1.1920568943023682,0.0,0.0,0.0,0.0,1.7484095096588135,1.0236921310424805,0.0,0.0,1.4617944955825806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.181566834449768,0.0,0.0,0.0,0.0
84,val,raw,84 2.jpg,41.5460955523381,0.0,1.2557930946350098,0.5357658267021179,0.0,0.9888465404510498,0.0,0.0,0.0,0.0,0.3422884941101074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07806970179080963,0.0,0.0,0.0,0.0
84,val,raw,84.jpg,41.21058724546896,0.0,1.2873144149780273,0.5349993109703064,0.0,1.0359264612197876,0.0,0.0,0.0,0.0,0.31765681505203247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552481234073639,0.0,0.0,0.0,0.0
99,val,raw,99.jpg,33.688584624987584,0.0,1.6617891788482666,0.4705389738082886,0.0,1.187382698059082,0.0,0.0,0.3582947254180908,0.0,0.0,0.0,0.0,0.0,0.4736841320991516,0.0,0.0,0.5254241824150085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7067050337791443,0.0,0.0,0.0,0.0
101,val,raw,101.jpg,26.232511404527372,0.0,2.6091206073760986,0.8021978139877319,0.0,1.7018617391586304,0.0,0.0,0.5798227787017822,0.0,0.0,0.0,0.0,0.0,0.6204066276550293,0.0,0.0,0.840587854385376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1071425676345825,0.0,0.0,0.0,0.0
118,val,raw,118.jpg,17.54047332013647,0.0,2.37130069732666,1.5622841119766235,0.0,2.337156295776367,0.0,0.0,1.143916368484497,0.0,0.0,0.0,0.0,0.7821364998817444,1.4988571405410767,0.0,0.0,1.2951650619506836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9450327157974243,0.0,0.0,0.0,0.0
28,test,infrared,28.jpg,37.999928560944284,0.0,1.1155402660369873,0.2621217370033264,0.0,0.6907451152801514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36410731077194214,0.0,0.0,0.21490350365638733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666201114654541,0.0,0.0,0.0,0.0
34,test,infrared,34(1).jpg,18.634034525752895,0.0,1.87921142578125,1.385306477546692,0.0,2.1571178436279297,0.0,0.0,1.1762089729309082,0.0,0.0,0.0,0.0,0.359736829996109,2.064955711364746,0.0,0.0,1.5949488878250122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.049013137817383,0.0,0.0,0.0,0.0
34,test,infrared,34.jpg,35.60979015846624,0.0,1.655604362487793,0.8657212853431702,0.0,0.9168891906738281,0.0,0.0,0.023331880569458008,0.0,0.028118662536144257,0.0,0.0,0.0,0.14673031866550446,0.0,0.0,0.41068795323371887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666008710861206,0.0,0.0,0.0,0.0
37,test,infrared,37.jpg,48.97621620180936,0.0,0.46595075726509094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8519828915596008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708694040775299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4439273476600647,0.0,0.32006314396858215,0.0,0.0,0.0,0.0
43,test,infrared,43(2).jpg,31.66965802540983,0.0,1.8326780796051025,0.9929205775260925,0.0,1.0346193313598633,0.0,0.0,0.5817269086837769,0.0,0.0,0.0,0.0,0.0,0.2030293494462967,0.0,0.0,0.6507329344749451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.094862937927246,0.0,0.0,0.0,0.0
43,test,infrared,43.jpg,35.246826934460046,0.0,0.9131326675415039,0.6777356266975403,0.0,0.9647471904754639,0.0,0.0,0.22391735017299652,0.0,0.19087742269039154,0.0,0.0,0.0,1.1026657819747925,0.0,0.0,0.3966521918773651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07600465416908264,0.0,1.0683032274246216,0.0,0.0,0.0,0.0
68,test,infrared,68.jpg,54.65714174309642,0.0,0.27871596813201904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.260237693786621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6690338253974915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.019777774810791,0.0,0.0,0.0,0.0,0.0,0.0
69,test,infrared,69(1).jpg,38.21636254955587,0.0,0.7899953126907349,0.46636152267456055,0.0,0.5749355554580688,0.0,0.0,0.6140543222427368,0.0,0.6593945026397705,0.0,0.0,0.0,1.2805246114730835,0.0,0.0,0.8651344776153564,0.24570360779762268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033129870891571,0.0,1.2330992221832275,0.0,0.0,0.22047197818756104,0.0
69,test,infrared,69.jpg,43.64408541155609,0.0,1.0386021137237549,0.0,0.0,0.45736944675445557,0.0,0.0,0.0,0.0,0.2578098773956299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08999522775411606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035664308816194534,0.0,0.0,0.0,0.0
81,test,infrared,81(1).jpg,43.37941324598802,0.0,0.9065600633621216,0.31034427881240845,0.0,0.66075199842453,0.0,0.0,0.4067453145980835,0.0,0.7530152797698975,0.0,0.0,0.0,0.9972798824310303,0.0,0.0,0.6162025928497314,0.3292122781276703,0.0,0.0,0.0,0.0,0.13777494430541992,0.0,0.0,0.37507322430610657,0.0,0.7389452457427979,0.0,0.0,0.3966372013092041,0.11247022449970245
81,test,infrared,81.jpg,47.14054696785264,0.0,0.7219616770744324,0.2380072921514511,0.0,0.024005191400647163,0.0,0.0,0.0,0.0,0.7547104954719543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06292306631803513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29402437806129456,0.0,0.26268142461776733,0.0,0.0,0.0,0.0
